"sigmoidal_survival";"laplace";"p";"qmat";"qjuv";"nloci_g";"init_g";"init_aintercept";"init_ajuv";"init_agen";"init_bmat_phen";"init_bmat_envt";"init_hp";"init_hc";"init_vp";"init_vc";"gmin";"gmax";"amin";"amax";"bmin";"bmax";"mu_g";"sdmu_g";"mu_ajuv";"mu_agen";"mu_aintercept";"juvenile_survival";"mu_bmat_phen";"mu_bmat_envt";"mu_vc";"mu_vp";"mu_hc";"mu_hp";"sdmu_a";"sdmu_b";"m";"nph";"nch";"npv";"ncv";"survival_scalar0";"survival_scalar1";"seed";"generation";"mean_phen_ad";"mean_phen_juv";"mean_phen_prestige_vert";"mean_phen_prestige_horiz";"mean_aintercept";"mean_agen";"mean_ajuv";"mean_bmat_phen";"mean_bmat_envt";"mean_hc";"mean_hp";"mean_vc";"mean_vp";"mean_g";"var_phen_ad";"var_phen_juv";"var_phen_prestige_vert";"var_phen_prestige_horiz";"var_aintercept";"var_agen";"var_ajuv";"var_bmat_phen";"var_bmat_envt";"var_hc";"var_hp";"var_vc";"var_vp";"var_g";"freq_high";"mean_surv0";"mean_surv1";"var_surv0";"var_surv1";"Unnamed..34";"eta2_agen_X_g";"eta2_aintercept";"eta2_ajuv_X_cue_juv_envt_high";"eta2_bmat_envt_X_maternal_envt_cue_eror";"eta2_bmat_phen_X_phen_mat_error";"eta2_hc_X_xconformist_horiz_error";"eta2_hp_X_phen_prestige_horiz_error";"eta2_vc_X_xconformist_vert_error";"eta2_vp_X_phen_prestige_vert_error";"var_phen_ad.1";"var_phen_ad_logistic";"var_phen_juv.1";"var_phen_juv_logistic";"file";"adult_survival"
0;1;0;1;0.5;3;0;0;0;0;0;0;0;0;0;0;-1;1;-10;10;-10;10;0.01;0.25;0.01;0.01;0.01;1;0.01;0.01;0;0;0;0;0.02;0.25;0.1;5;5;5;5;0.8;0;2413606136;75000;0.501203;0.501203;0.497321;0.496714;0.00401955;-0.0209171;-0.0111483;0.776574;-0.0239013;0;0;0;0;-0.00727852;0.00162037;0.00162037;0.00261476;0.00308357;0.0028536;0.00407867;0.00564655;0.679003;0.0749957;0;0;0;0;0.6506;0.55;0.795025;0.797282;0.00106539;0.00101404;NA;0.108831310065785;0.103501419174381;0.053588078904841;0.66244977996613;0.0716294118813669;0;0;0;0;0.00162041758259294;0.0262929308469669;0.00162041758259294;0.0262929308469669;"batch_juv_sel/hpcbatch_29_04_2020_143718/sim_cue_integration_29_04_2020_143705_491.csv";1
0;1;0.759;0.5;1;3;0;0;0;0;0;0;0;0;0;0;-1;1;-10;10;-10;10;0.01;0.25;0.01;0.01;0.01;0;0.01;0.01;0.01;0.01;0.01;0.01;0.02;0.25;0.1;5;5;5;5;0.8;0;4109107376;75000;0.486603;0.496146;0.489779;0.487528;0.0227885;-0.00366565;0.491955;-0.554248;0.00537859;-0.00983484;3.44717;0.117244;0.181365;0.025167;0.0417456;0.0115356;0.0654139;0.0276421;0.00733105;0.00670472;0.0153913;0.382305;0.158909;0.143152;0.659377;0.138058;0.345507;0.662953;0.4775;0.831081;0.846468;0.0209719;0.019238;NA;0.0140782149857087;0.0230691350374066;0.0691267048478274;0.125444470720359;0.0769984933862827;0.112771748122152;0.388638378935672;0.115417688181688;0.0744551657687487;0.041746679447491;0.851827551192807;0.0115359027091019;0.201722471742768;"batch_juv_sel/hpcbatch_29_04_2020_143718/sim_cue_integration_29_04_2020_143705_360.csv";1
0;1;0.414;0.5;1;3;0;0;0;0;0;0;0;0;0;0;-1;1;-10;10;-10;10;0.01;0.25;0.01;0.01;0.01;0;0.01;0.01;0;0;0;0;0.02;0.25;0.1;5;5;5;5;0.8;0;1776433072;75000;0.504469;0.504469;0.493646;0.500826;-0.000679112;-0.00674383;-0.460992;-0.243441;0.0257225;0;0;0;0;-0.0334277;0.00628118;0.00628118;0.0103149;0.00279885;0.0055637;0.00745049;0.00777385;0.818691;0.12532;0;0;0;0;0.68871;0.535;0.805385;0.802128;0.00378564;0.00388327;NA;0.0510149534848263;0.0541043110708798;0.532689120937542;0.306615081918105;0.0555765325862098;0;0;0;0;0.00628133818208814;0.104816968255632;0.00628133818208814;0.104816968255632;"batch_juv_sel/hpcbatch_29_04_2020_143718/sim_cue_integration_29_04_2020_143705_678.csv";1
0;1;0.448;1;0.5;3;0;0;0;0;0;0;0;0;0;0;-1;1;-10;10;-10;10;0.01;0.25;0.01;0.01;0.01;1;0.01;0.01;0.01;0.01;0.01;0.01;0.02;0.25;0.1;5;5;5;5;0.8;0;2187625010;75000;0.501731;0.489548;0.498256;0.486853;-0.0251046;-0.0233054;0.0209096;0.0585792;0.477211;-0.093501;-4.36013;-0.0410199;6.72128;0.107932;0.0392372;0.109277;0.0736804;0.170227;0.0047751;0.00705568;0.00833167;0.364446;0.136653;0.170881;0.180451;0.132851;0.254309;0.680867;0.5475;0.765632;0.777489;0.026578;0.0247775;NA;0.00280791639144755;0.00258133877995099;0.00118641124769451;0.0446134100428995;0.00735480156364567;0.0234002268126261;0.451709540294939;0.0180356139485227;0.448310740913212;0.0392382066656946;1.0201612229723;0.109280111158326;3.28909605539261;"batch_juv_sel/hpcbatch_29_04_2020_143718/sim_cue_integration_29_04_2020_143705_701.csv";1
0;1;0.448;0.5;0.5;3;0;0;0;0;0;0;0;0;0;0;-1;1;-10;10;-10;10;0.01;0.25;0.01;0.01;0.01;0;0.01;0.01;0;0;0;0;0.02;0.25;0.1;5;5;5;5;0.8;0;2621185752;75000;0.499637;0.499637;0.502285;0.501803;0.000857968;0.000858801;-0.00939153;-0.652708;0.0134354;0;0;0;0;-0.0131294;0.00322522;0.00322522;0.00611427;0.00582246;0.00604049;0.00763642;0.0167473;1.40533;0.133244;0;0;0;0;0.66746;0.4875;0.79833;0.797921;0.00205703;0.00205482;NA;0.0931485647037705;0.109634374252875;0.0768566586365821;0.608894603300702;0.111465799100385;0;0;0;0;0.00322529849851325;0.0530882255763568;0.00322529849851325;0.0530882255763568;"batch_juv_sel/hpcbatch_29_04_2020_143718/sim_cue_integration_29_04_2020_143705_210.csv";1
0;1;0.379;0.5;1;3;0;0;0;0;0;0;0;0;0;0;-1;1;-10;10;-10;10;0.01;0.25;0.01;0.01;0.01;1;0.01;0.01;0;0;0;0;0.02;0.25;0.1;5;5;5;5;0.8;0;19087072;75000;0.492684;0.492684;0.500805;0.489358;0.0151362;0.00492919;1.00856;0.00298798;0.0144606;0;0;0;0;-0.0733989;0.0172056;0.0172056;0.0166841;0.0300026;0.00350659;0.00442579;0.0105664;0.376134;0.0803505;0;0;0;0;0.661792;0.515;0.757807;0.766752;0.0108243;0.0106569;NA;0.0103294909322808;0.0121753553281893;0.885617681623697;0.0698101385527329;0.0220673335583006;0;0;0;0;0.0172060819993291;0.295004822184134;0.0172060819993291;0.295004822184134;"batch_juv_sel/hpcbatch_29_04_2020_143718/sim_cue_integration_29_04_2020_143705_663.csv";1
0;1;0.517;1;1;3;0;0;0;0;0;0;0;0;0;0;-1;1;-10;10;-10;10;0.01;0.25;0.01;0.01;0.01;0;0.01;0.01;0.01;0.01;0.01;0.01;0.02;0.25;0.1;5;5;5;5;0.8;0;65355983;75000;0.502325;0.492228;0.50413;0.495525;-0.0235089;-0.000666648;0.25208;-1.03812;0.0161026;-0.0867342;-0.271637;0.0295111;-0.493615;-0.0402095;0.00821556;0.00612752;0.0158578;0.012981;0.00559926;0.00616909;0.0118919;0.836777;0.129856;0.159183;0.55961;0.140698;0.71298;0.646425;0.495;0.795249;0.794768;0.00515219;0.00536409;NA;0.0241144905030601;0.033655913523342;0.0897091375588424;0.196630150408388;0.0889672238197114;0.235719387503836;0.0464368714723513;0.207965845575789;0.0768009796303538;0.00821576264565477;0.140818963632003;0.00612767532599802;0.103261572832946;"batch_juv_sel/hpcbatch_29_04_2020_143718/sim_cue_integration_29_04_2020_143705_736.csv";1
0;1;0.207;0.5;0.5;3;0;0;0;0;0;0;0;0;0;0;-1;1;-10;10;-10;10;0.01;0.25;0.01;0.01;0.01;1;0.01;0.01;0.01;0.01;0.01;0.01;0.02;0.25;0.1;5;5;5;5;0.8;0;4188767990;75000;0.471956;0.539106;0.541662;0.552523;-0.0979364;-0.0171359;-0.00665367;-1.81117;-0.0168815;-0.269135;-6.98924;-0.692673;6.99901;0.135548;0.0836616;0.121372;0.130924;0.17281;0.00697242;0.00757937;0.01385;0.274732;0.168014;0.179925;0.191462;0.142935;0.178483;0.704842;0.45;0.839673;0.846441;0.0384277;0.0378486;NA;0.00182186544910801;0.0022439071816525;0.00111948579605107;0.0135552297860633;0.0379671520108565;0.0163167481486866;0.612530714189295;0.0283411778386664;0.286103719594708;0.0836638796489214;2.72058408100509;0.121375159375193;3.89523115420858;"batch_juv_sel/hpcbatch_29_04_2020_143718/sim_cue_integration_29_04_2020_143705_101.csv";1
0;1;0.034;0.5;1;3;0;0;0;0;0;0;0;0;0;0;-1;1;-10;10;-10;10;0.01;0.25;0.01;0.01;0.01;1;0.01;0.01;0;0;0;0;0.02;0.25;0.1;5;5;5;5;0.8;0;1716819377;75000;0.500426;0.500426;0.501837;0.502217;0.000170739;-0.0140405;0.0682729;-0.286591;-0.00237218;0;0;0;0;0.0437599;0.00173982;0.00173982;0.00227333;0.00386576;0.00342674;0.00538271;0.00501431;0.70911;0.0671522;0;0;0;0;0.677922;0.485;0.791583;0.791865;0.00108484;0.00109921;NA;0.135229993677539;0.123219406174821;0.08636264629286;0.605335992886322;0.0498519609624372;0;0;0;0;0.00173987676642839;0.0282881884250067;0.00173987676642839;0.0282881884250067;"batch_juv_sel/hpcbatch_29_04_2020_143718/sim_cue_integration_29_04_2020_143705_983.csv";1
0;1;0.655;0.5;1;3;0;0;0;0;0;0;0;0;0;0;-1;1;-10;10;-10;10;0.01;0.25;0.01;0.01;0.01;0;0.01;0.01;0.01;0.01;0.01;0.01;0.02;0.25;0.1;5;5;5;5;0.8;0;1025347371;75000;0.505513;0.506544;0.517428;0.510985;0.025281;0.00397797;0.313646;-0.625094;0.0300191;0.0545344;1.7937;-0.0199461;0.269578;-0.0807422;0.0185397;0.00832521;0.0320122;0.0197119;0.00849579;0.00918319;0.0071676;0.546523;0.137639;0.154968;0.544445;0.146379;0.376822;0.648386;0.5225;0.798477;0.817487;0.0121353;0.0103707;NA;0.0300880349721458;0.0425465299685052;0.0572802277161699;0.173912450605957;0.0835567805510263;0.19492978436271;0.168967647455241;0.184403876237037;0.0643146681232551;0.0185401646580364;0.339611809563516;0.00832542186151938;0.142554898096391;"batch_juv_sel/hpcbatch_29_04_2020_143718/sim_cue_integration_29_04_2020_143705_792.csv";1
0;1;0.034;0.5;0.5;3;0;0;0;0;0;0;0;0;0;0;-1;1;-10;10;-10;10;0.01;0.25;0.01;0.01;0.01;0;0.01;0.01;0;0;0;0;0.02;0.25;0.1;5;5;5;5;0.8;0;851253517;75000;0.471946;0.471946;0.532199;0.480164;-0.0008955;0.0178603;-0.0407833;-5.12787;0.0717908;0;0;0;0;-0.242074;0.120279;0.120279;0.162626;0.0949004;0.0102653;0.0115108;0.0277381;0.353303;0.268291;0;0;0;0;0.635724;0.475;0.872758;0.889922;0.0461989;0.0401864;NA;0.00245600031992019;0.00304399696262599;0.00218546065942404;0.0203019489892794;0.97201259306554;0;0;0;0;0.120281821119512;3.39468531029064;0.120281821119512;3.39468531029064;"batch_juv_sel/hpcbatch_29_04_2020_143718/sim_cue_integration_29_04_2020_143705_498.csv";1
0;1;0.69;1;0.5;3;0;0;0;0;0;0;0;0;0;0;-1;1;-10;10;-10;10;0.01;0.25;0.01;0.01;0.01;1;0.01;0.01;0.01;0.01;0.01;0.01;0.02;0.25;0.1;5;5;5;5;0.8;0;4232049467;75000;0.50743;0.508028;0.512233;0.516426;-0.0696356;0.0186265;0.000686305;-0.757109;-1.19873;-0.39982;-1.69108;-0.0591807;6.85009;0.112885;0.0583778;0.10849;0.101294;0.167686;0.00640515;0.00743249;0.0121242;0.27217;0.150807;0.188727;0.29653;0.142464;0.293024;0.618409;0.475;0.805202;0.798012;0.034515;0.0352222;NA;0.00300818226154697;0.00395197196160192;0.00187468209328839;0.132537862709143;0.0215310296070763;0.0392256009384432;0.102321378149757;0.0223726138564945;0.67317667841558;0.0583793295369536;1.52758167076348;0.108493074224;3.35877043692951;"batch_juv_sel/hpcbatch_29_04_2020_143718/sim_cue_integration_29_04_2020_143705_333.csv";1
0;1;0.241;0.5;0.5;3;0;0;0;0;0;0;0;0;0;0;-1;1;-10;10;-10;10;0.01;0.25;0.01;0.01;0.01;0;0.01;0.01;0.01;0.01;0.01;0.01;0.02;0.25;0.1;5;5;5;5;0.8;0;122043663;75000;0.506959;0.557099;0.491749;0.558137;0.274123;0.00241718;-0.00216301;0.876557;0.00999182;0.599789;-2.2041;0.138045;-2.51056;0.0361081;0.0383679;0.0209281;0.0662658;0.00932778;0.00441877;0.0086959;0.0107455;0.416637;0.144091;0.161514;0.741554;0.147756;0.288455;0.702086;0.51;0.838404;0.827232;0.0177178;0.0195881;NA;0.011735518530497;0.0085493323559463;0.00520585568691494;0.0698204221109785;0.0578094312057741;0.180259445143643;0.105324471160832;0.0760640247718078;0.485231499023991;0.0383688219311966;0.787899478215635;0.0209285909691547;0.394820321129406;"batch_juv_sel/hpcbatch_29_04_2020_143718/sim_cue_integration_29_04_2020_143705_116.csv";1
0;1;0.897;1;0.5;3;0;0;0;0;0;0;0;0;0;0;-1;1;-10;10;-10;10;0.01;0.25;0.01;0.01;0.01;0;0.01;0.01;0;0;0;0;0.02;0.25;0.1;5;5;5;5;0.8;0;1360910209;75000;0.482945;0.482945;0.474488;0.482525;-0.00645364;0.0456054;-0.0188511;0.0235715;1.94726;0;0;0;0;0.0531007;0.0538595;0.0538595;0.0745844;0.0785012;0.00661204;0.00676954;0.0147494;0.402896;0.214628;0;0;0;0;0.682457;0.4975;0.867483;0.838642;0.0215199;0.0272485;NA;0.00587076570871726;0.00642060602976424;0.0036783376046536;0.962230836427718;0.0217994542231326;0;0;0;0;0.0538608236316455;1.06806172203608;0.0538608236316455;1.06806172203608;"batch_juv_sel/hpcbatch_29_04_2020_143718/sim_cue_integration_29_04_2020_143705_906.csv";1
0;1;0.966;1;1;3;0;0;0;0;0;0;0;0;0;0;-1;1;-10;10;-10;10;0.01;0.25;0.01;0.01;0.01;0;0.01;0.01;0;0;0;0;0.02;0.25;0.1;5;5;5;5;0.8;0;2382348393;75000;0.475661;0.475661;0.470498;0.472638;0.00319759;0.0164556;3.7852;-0.150481;0.506213;0;0;0;0;0.0486879;0.147492;0.147492;0.177801;0.179281;0.0167571;0.0114138;0.0369369;0.337457;0.388173;0;0;0;0;0.685464;0.4625;0.932946;0.92287;0.0310078;0.0356689;NA;0.00315257457670358;0.0065963539996764;0.927965959325094;0.042598758553232;0.0196863535409001;0;0;0;0;0.147496139417051;4.50858690247978;0.147496139417051;4.50858690247978;"batch_juv_sel/hpcbatch_29_04_2020_143718/sim_cue_integration_29_04_2020_143705_942.csv";1
0;1;0.034;1;1;3;0;0;0;0;0;0;0;0;0;0;-1;1;-10;10;-10;10;0.01;0.25;0.01;0.01;0.01;0;0.01;0.01;0;0;0;0;0.02;0.25;0.1;5;5;5;5;0.8;0;1337765531;75000;0.513651;0.513651;0.487993;0.51379;0.00689745;-0.00544931;-3.85589;0.0358312;0.331553;0;0;0;0;0.039805;0.147102;0.147102;0.180673;0.116546;0.0145758;0.0179413;0.0303029;0.55353;0.385334;0;0;0;0;0.626795;0.5175;0.938515;0.944173;0.0276583;0.0244472;NA;0.00359920424031098;0.00455353155394269;0.935310298851999;0.0311183408569875;0.0254186244933175;0;0;0;0;0.147105265529471;4.53493459199706;0.147105265529471;4.53493459199706;"batch_juv_sel/hpcbatch_29_04_2020_143718/sim_cue_integration_29_04_2020_143705_510.csv";1
0;1;0.345;0.5;1;3;0;0;0;0;0;0;0;0;0;0;-1;1;-10;10;-10;10;0.01;0.25;0.01;0.01;0.01;1;0.01;0.01;0.01;0.01;0.01;0.01;0.02;0.25;0.1;5;5;5;5;0.8;0;151309027;75000;0.508447;0.47037;0.500075;0.467024;0.00398442;-0.0164595;4.95592;0.0509564;-0.0399058;-0.080531;-6.5656;0.020516;0.27083;0.234588;0.0245335;0.178106;0.0466857;0.198108;0.0056402;0.00836058;0.0206001;0.574521;0.145735;0.144099;0.18684;0.133044;0.303803;0.664825;0.5225;0.798845;0.818451;0.0148273;0.0136747;NA;0.00514667056341967;0.00470168990442716;0.364233591246932;0.0307027948968119;0.0116017028897422;0.0302441796499411;0.512597921196578;0.0278143665706388;0.0129570830757921;0.0245341137586731;0.882075193182857;0.17811030169478;6.45493502634228;"batch_juv_sel/hpcbatch_29_04_2020_143718/sim_cue_integration_29_04_2020_143705_649.csv";1
0;1;0.862;0.5;0.5;3;0;0;0;0;0;0;0;0;0;0;-1;1;-10;10;-10;10;0.01;0.25;0.01;0.01;0.01;0;0.01;0.01;0;0;0;0;0.02;0.25;0.1;5;5;5;5;0.8;0;97055022;75000;0.500048;0.500048;0.498569;0.498227;-0.00555591;-0.0109071;0.00623959;1.02079;0.00786838;0;0;0;0;-0.0112008;0.0262169;0.0262169;0.0506978;0.0496924;0.293668;0.00853031;0.00860851;0.687902;0.147896;0;0;0;0;0.657484;0.5175;0.809367;0.804449;0.0147597;0.0161624;NA;0.0176539334639172;0.731308608565634;0.00673867111917211;0.115195186910367;0.129103599934612;0;0;0;0;0.0262175353506138;0.499596329484898;0.0262175353506138;0.499596329484898;"batch_juv_sel/hpcbatch_29_04_2020_143718/sim_cue_integration_29_04_2020_143705_402.csv";1
0;1;0.069;1;0.5;3;0;0;0;0;0;0;0;0;0;0;-1;1;-10;10;-10;10;0.01;0.25;0.01;0.01;0.01;0;0.01;0.01;0;0;0;0;0.02;0.25;0.1;5;5;5;5;0.8;0;3268423248;75000;0.479482;0.479482;0.506504;0.480688;-0.0269841;0.0236525;-0.013915;-0.32207;2.42904;0;0;0;0;-0.093352;0.0817904;0.0817904;0.109115;0.0597275;0.00578959;0.00666561;0.0140874;0.563162;0.225469;0;0;0;0;0.631147;0.4925;0.876855;0.8739;0.0313728;0.0322326;NA;0.00329408987341622;0.00412757407967807;0.00254552923437487;0.953058565495365;0.0369742413106966;0;0;0;0;0.0817924916945104;1.81564599603715;0.0817924916945104;1.81564599603715;"batch_juv_sel/hpcbatch_29_04_2020_143718/sim_cue_integration_29_04_2020_143705_522.csv";1
0;1;0.828;1;0.5;3;0;0;0;0;0;0;0;0;0;0;-1;1;-10;10;-10;10;0.01;0.25;0.01;0.01;0.01;1;0.01;0.01;0;0;0;0;0.02;0.25;0.1;5;5;5;5;0.8;0;823771840;75000;0.514058;0.514058;0.517547;0.51895;0.00932019;0.0419412;-0.00485086;0.31839;1.58947;0;0;0;0;0.0292747;0.0425183;0.0425183;0.0589333;0.0645137;0.00684392;0.00800835;0.0118106;0.521331;0.148447;0;0;0;0;0.699891;0.505;0.831987;0.840149;0.0225304;0.0214523;NA;0.0106243454215029;0.0105079333920264;0.00455538178221605;0.933157399573767;0.0411549398232245;0;0;0;0;0.0425195022871314;0.811054348467692;0.0425195022871314;0.811054348467692;"batch_juv_sel/hpcbatch_29_04_2020_143718/sim_cue_integration_29_04_2020_143705_875.csv";1
0;1;0.793;0.5;0.5;3;0;0;0;0;0;0;0;0;0;0;-1;1;-10;10;-10;10;0.01;0.25;0.01;0.01;0.01;1;0.01;0.01;0;0;0;0;0.02;0.25;0.1;5;5;5;5;0.8;0;2351994734;75000;0.514879;0.514879;0.522459;0.523975;0.00842231;0.0239897;-0.0352089;3.81722;-0.00544727;0;0;0;0;-0.138201;0.0298762;0.0298762;0.0596712;0.062021;0.00641716;0.0324429;0.0108517;0.571878;0.115775;0;0;0;0;0.684798;0.535;0.809082;0.825445;0.0164022;0.0155673;NA;0.0426529934821713;0.0114183137099653;0.00559631756550894;0.0534930053824878;0.88683936985356;0;0;0;0;0.0298770889722015;0.610855515770881;0.0298770889722015;0.610855515770881;"batch_juv_sel/hpcbatch_29_04_2020_143718/sim_cue_integration_29_04_2020_143705_371.csv";1
0;1;0.138;1;0.5;3;0;0;0;0;0;0;0;0;0;0;-1;1;-10;10;-10;10;0.01;0.25;0.01;0.01;0.01;1;0.01;0.01;0.01;0.01;0.01;0.01;0.02;0.25;0.1;5;5;5;5;0.8;0;2642412962;75000;0.51014;0.490133;0.485043;0.486794;0.0228966;0.0427793;-0.0111994;0.650535;4.35998;0.136237;-8.38977;0.118026;9.53639;-0.0716893;0.107474;0.133113;0.158441;0.180844;0.00810312;0.00965056;0.0190945;0.268061;0.178171;0.230035;0.318355;0.172223;0.103727;0.657025;0.53;0.89268;0.883617;0.0325191;0.0363845;NA;0.00224743113679986;0.00237339673092152;0.00141085327350433;0.09904102096893;0.00980304761200231;0.0172063518866943;0.67918807013976;0.0128153432332945;0.175914485012026;0.107477160303122;3.67589449757474;0.133116703380577;4.31067113081476;"batch_juv_sel/hpcbatch_29_04_2020_143718/sim_cue_integration_29_04_2020_143705_557.csv";1
0;1;0.517;1;1;3;0;0;0;0;0;0;0;0;0;0;-1;1;-10;10;-10;10;0.01;0.25;0.01;0.01;0.01;0;0.01;0.01;0;0;0;0;0.02;0.25;0.1;5;5;5;5;0.8;0;2138211213;75000;0.497162;0.497162;0.498409;0.498832;-0.0141124;0.00829725;0.0640206;-0.47638;0.0239562;0;0;0;0;0.11749;0.00298464;0.00298464;0.00578317;0.00599521;0.00555658;0.00675212;0.00974207;1.00316;0.129399;0;0;0;0;0.678819;0.5;0.801462;0.796429;0.00184318;0.00192059;NA;0.0938847788629917;0.110764310359356;0.0692453316483011;0.650287925898806;0.0758176532254609;0;0;0;0;0.00298471430648733;0.0490735900360892;0.00298471430648733;0.0490735900360892;"batch_juv_sel/hpcbatch_29_04_2020_143718/sim_cue_integration_29_04_2020_143705_254.csv";1
0;1;0.966;1;0.5;3;0;0;0;0;0;0;0;0;0;0;-1;1;-10;10;-10;10;0.01;0.25;0.01;0.01;0.01;1;0.01;0.01;0.01;0.01;0.01;0.01;0.02;0.25;0.1;5;5;5;5;0.8;0;2197570343;75000;0.499628;0.496519;0.500156;0.496493;-0.0200767;-0.0252158;0.097025;-2.90635;-2.67724;-3.2858;8.42987;0.529318;9.40317;-0.150882;0.22553;0.154746;0.243423;0.195505;0.00747926;0.018843;0.0212402;0.400738;0.374724;2.6839;0.898852;0.341031;0.131653;0.69236;0.4925;0.972821;0.979836;0.0168225;0.0125356;NA;0.00402357990690983;0.00216590552781843;0.00222422417542945;0.0329383990337006;0.0434271009908683;0.32764965939893;0.394878953265878;0.0258626244872086;0.166829553205497;0.225536101329791;21.0722939801836;0.154750197558273;5.33307027969679;"batch_juv_sel/hpcbatch_29_04_2020_143718/sim_cue_integration_29_04_2020_143705_941.csv";1
0;1;0.31;1;1;3;0;0;0;0;0;0;0;0;0;0;-1;1;-10;10;-10;10;0.01;0.25;0.01;0.01;0.01;0;0.01;0.01;0.01;0.01;0.01;0.01;0.02;0.25;0.1;5;5;5;5;0.8;0;1412896923;75000;0.511474;0.521385;0.498549;0.517892;0.0693645;-0.0112094;-1.02897;0.110855;0.0659428;0.203479;-0.515008;0.0232652;0.275335;0.146927;0.0249052;0.01916;0.0425284;0.00771457;0.00637499;0.0073905;0.0149994;0.523562;0.15241;0.174048;0.830962;0.137659;0.371733;0.644149;0.49;0.810561;0.822679;0.014593;0.0137914;NA;0.0126509841559206;0.0160547091503989;0.563122568682384;0.097811830089317;0.0343216337940921;0.124862591884616;0.0222279099131092;0.0868495638357041;0.0420982084871312;0.0249057948603832;0.466262049310764;0.0191604513342786;0.344646146788533;"batch_juv_sel/hpcbatch_29_04_2020_143718/sim_cue_integration_29_04_2020_143705_160.csv";1
0;1;0.172;0.5;1;3;0;0;0;0;0;0;0;0;0;0;-1;1;-10;10;-10;10;0.01;0.25;0.01;0.01;0.01;1;0.01;0.01;0.01;0.01;0.01;0.01;0.02;0.25;0.1;5;5;5;5;0.8;0;2902792762;75000;0.511595;0.481638;0.482453;0.479953;-0.0151305;-0.0411862;4.59205;0.427231;-0.0241845;-0.164914;-7.99232;-0.477044;1.03641;0.165816;0.073331;0.176344;0.116459;0.200832;0.00905532;0.00637888;0.0127105;0.327993;0.200864;0.184591;0.235399;0.157059;0.259155;0.625089;0.53;0.885815;0.879979;0.0239598;0.0252917;NA;0.00356692516912023;0.00609710645837123;0.233717429696709;0.0339400879662552;0.0182746584996827;0.0318088073776389;0.599981205331031;0.0369018337786074;0.0357119457140605;0.0733329088801772;2.17930609193482;0.17634837089978;6.42805739806017;"batch_juv_sel/hpcbatch_29_04_2020_143718/sim_cue_integration_29_04_2020_143705_89.csv";1
0;1;0.966;1;1;3;0;0;0;0;0;0;0;0;0;0;-1;1;-10;10;-10;10;0.01;0.25;0.01;0.01;0.01;0;0.01;0.01;0.01;0.01;0.01;0.01;0.02;0.25;0.1;5;5;5;5;0.8;0;2792552220;75000;0.478411;0.500598;0.482649;0.492634;0.0345772;-0.0723662;0.992482;-1.86892;-0.551861;0.372794;8.73711;0.303568;2.18443;-0.0479068;0.19424;0.0409584;0.229278;0.0902599;0.0164395;0.0281075;0.0397034;0.505393;0.523066;0.505804;0.499178;0.531928;0.42982;0.650468;0.48;0.965458;0.968056;0.0187313;0.0159512;NA;0.00817777184009443;0.00625405513344545;0.0132553488246733;0.0516058196840418;0.0574524084876058;0.0531814169932725;0.697162003690984;0.0507237720367557;0.0621874033010509;0.194245220866631;11.3867178856585;0.04095941562731;0.891110722746826;"batch_juv_sel/hpcbatch_29_04_2020_143718/sim_cue_integration_29_04_2020_143705_464.csv";1
0;1;0.276;0.5;1;3;0;0;0;0;0;0;0;0;0;0;-1;1;-10;10;-10;10;0.01;0.25;0.01;0.01;0.01;1;0.01;0.01;0.01;0.01;0.01;0.01;0.02;0.25;0.1;5;5;5;5;0.8;0;3960412453;75000;0.496554;0.507508;0.509062;0.509047;-0.0171803;-0.024102;5.03008;0.369049;0.0181745;-0.0737121;-7.21982;0.0100647;0.210962;-0.116846;0.0382775;0.182368;0.066877;0.202519;0.00447033;0.00911801;0.00806755;0.446913;0.140171;0.15082;0.185009;0.15361;0.309021;0.646123;0.5075;0.827725;0.835802;0.0200165;0.0185748;NA;0.00485907261838358;0.00342961489534256;0.326674747451598;0.0269407490765587;0.0156555966749294;0.0289983417531811;0.547608850500457;0.0294887102858422;0.0163443167371604;0.0382784558189021;1.21804068696135;0.182372947314215;6.82223635530988;"batch_juv_sel/hpcbatch_29_04_2020_143718/sim_cue_integration_29_04_2020_143705_137.csv";1
0;1;0.655;1;1;3;0;0;0;0;0;0;0;0;0;0;-1;1;-10;10;-10;10;0.01;0.25;0.01;0.01;0.01;1;0.01;0.01;0;0;0;0;0.02;0.25;0.1;5;5;5;5;0.8;0;1030868712;75000;0.497358;0.497358;0.492538;0.496827;0.0159882;0.0181343;2.00276;-0.311991;0.151577;0;0;0;0;-0.149617;0.0552054;0.0552054;0.0627398;0.0779648;0.00345093;0.00662871;0.0144276;0.242748;0.117319;0;0;0;0;0.651044;0.505;0.804255;0.79343;0.0329982;0.0340222;NA;0.00445242178915067;0.00330896805681527;0.944058298673928;0.0317862794073737;0.0163940320664137;0;0;0;0;0.0552069271481728;1.07311044952714;0.0552069271481728;1.07311044952714;"batch_juv_sel/hpcbatch_29_04_2020_143718/sim_cue_integration_29_04_2020_143705_799.csv";1
