"sigmoidal_survival";"laplace";"sigma12";"sigma21";"autocorr";"freq1";"qmat";"qjuv";"sd_hc_noise";"sd_hp_noise";"sd_vc_noise";"sd_vp_noise";"sd_mat_phen_noise";"nloci_g";"init_g";"init_aintercept";"init_ajuv";"init_agen";"init_bmat_phen";"init_bmat_envt";"init_hp";"init_hc";"init_vp";"init_vc";"gmin";"gmax";"amin";"amax";"bmin";"bmax";"mu_g";"sdmu_g";"mu_ajuv";"mu_agen";"mu_aintercept";"juvenile_survival";"envt_change_at_birth";"juvenile_learns_remote_envt";"adult_survival";"mu_bmat_phen";"mu_bmat_envt";"mu_vc";"mu_vp";"mu_hc";"mu_hp";"mu_vc_t0";"mu_vp_t0";"mu_hc_t0";"mu_hp_t0";"mu_vc_t1";"mu_vp_t1";"mu_hc_t1";"mu_hp_t1";"sdmu_a";"sdmu_b";"NPatches";"NBreeder";"m";"nph";"nch";"npv";"ncv";"survival_scalar0";"survival_scalar1";"seed";"generation";"mean_phen_ad";"mean_phen_juv";"mean_phen_prestige_vert";"mean_phen_prestige_horiz";"mean_aintercept";"mean_agen";"mean_ajuv";"mean_bmat_phen";"mean_bmat_envt";"mean_hc";"mean_hp";"mean_vc";"mean_vp";"mean_g";"var_phen_ad";"var_phen_juv";"var_phen_prestige_vert";"var_phen_prestige_horiz";"var_aintercept";"var_agen";"var_ajuv";"var_bmat_phen";"var_bmat_envt";"var_hc";"var_hp";"var_vc";"var_vp";"var_g";"freq_high";"mean_surv0";"mean_surv1";"var_surv0";"var_surv1";"Unnamed..34";"envt_cor_cue_ad_envt_high";"envt_cor_cue_juv_envt_high";"envt_cor_envt_prev";"envt_cor_envt_sel";"envt_cor_g";"envt_cor_maternal_envt_cue_error";"envt_cor_phen_ad";"envt_cor_phen_ad_logistic";"envt_cor_phen_juv";"envt_cor_phen_juv_logistic";"envt_cor_phen_mat";"envt_cor_phen_mat_error";"envt_cor_phen_prestige_horiz";"envt_cor_phen_prestige_horiz_error";"envt_cor_phen_prestige_vert";"envt_cor_phen_prestige_vert_error";"envt_cor_xconformist_horiz";"envt_cor_xconformist_horiz_error";"envt_cor_xconformist_vert";"envt_cor_xconformist_vert_error";"eta2_agen_X_g";"eta2_aintercept";"eta2_ajuv_X_cue_juv_envt_high";"eta2_bmat_envt_X_maternal_envt_cue_eror";"eta2_bmat_phen_X_phen_mat_error";"eta2_hc_X_xconformist_horiz_error";"eta2_hp_X_phen_prestige_horiz_error";"eta2_jv_agen_X_g";"eta2_jv_aintercept";"eta2_jv_ajuv_X_cue_juv_envt_high";"eta2_jv_bmat_envt_X_maternal_envt_cue_eror";"eta2_jv_bmat_phen_X_phen_mat_error";"eta2_jv_vc_X_xconformist_vert_error";"eta2_jv_vp_X_phen_prestige_vert_error";"eta2_vc_X_xconformist_vert_error";"eta2_vp_X_phen_prestige_vert_error";"var_phen_ad.1";"var_phen_ad_logistic";"var_phen_juv.1";"var_phen_juv_logistic";"file"
0;1;0.123662;0.772889;0.103448;0.862069;0.5;0.5;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;-1;1;-10;10;-10;10;0.01;0.25;0.01;0.01;0.01;0;0;0;1;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.02;0.25;40;100;0.1;5;5;5;5;0.8;0;2080032505;50000;0.205134;0.255338;0.159137;0.202867;-0.0781983;-0.0892605;0.0569798;-1.28784;0.179518;-0.360855;1.65618;2.63277;0.114538;0.219343;0.00574547;0.00518319;0.00754577;0.00470018;0.00269007;0.00771754;0.00922541;0.345972;0.134892;0.214609;0.177797;0.172988;0.24561;0.620292;0.15;0.961893;0.511489;0.000903716;0.00898514;NA;-0.182953476732317;-0.0114823885485052;0.215686274509802;1;0.0151891353378809;0.317278891959368;0.233801857917794;0.228324752293615;0.126136659526435;0.129002413365624;0.0777614374790621;0.0777614374790621;0.275509516473496;0.275509516473496;0.176522581619832;0.176522581619832;NA;NA;NA;NA;0.04293773838249;0.010627835533809;0.0123751000324366;0.163173370816324;0.148243254711221;0.20957718155166;0.125144221731499;0.064088355757895;0.015862611450342;0.018470339610834;0.245229681936841;0.224895871765695;0.253133400485677;0.178319738943393;0.168638391694687;0.119282905503573;0.00574690268296301;0.234249584196991;0.00518448215826413;0.151137154239507;"./sim_cue_integration_14_10_2020_162948_224.csv"
0;1;0.0618312;0.834721;0.103448;0.931034;0.5;0.5;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;-1;1;-10;10;-10;10;0.01;0.25;0.01;0.01;0.01;0;0;0;1;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.02;0.25;40;100;0.1;5;5;5;5;0.8;0;1908885806;50000;0.141809;0.273323;0.0848551;0.189342;-0.243509;0.0436688;0.233246;-1.06324;0.0587479;0.474376;2.13841;2.06337;0.362066;0.0523328;0.00593399;0.00964482;0.00403503;0.00721613;0.00192369;0.00934527;0.0194901;0.434569;0.262266;0.220268;0.372477;0.294235;0.36981;0.450503;0.025;0.98203;0.4208;0.000413188;0.0103612;NA;-0.15231225557722;0.00880980195269025;-0.0455960752587535;1;0.0239469615604433;0.169121252461998;0.0388640717745953;0.0344980251489275;0.0547538939457388;0.0465743774868721;-0.0351114749271942;-0.0351114749271942;-0.00407426543409078;-0.00407426543409078;-0.0710516800020111;-0.0710516800020111;0.0541055379063639;0.0541055379063639;NA;NA;0.0130509851313409;0.0046472431378384;0.0445153108717769;0.160231812011676;0.139827327970103;0.133655483346894;0.170365748944205;0.0186848096400582;0.00665509995691805;0.0637857021576324;0.229508754211654;0.200781007376502;0.252297114671978;0.228287511958544;0.175366359319446;0.158339729236796;0.00593546974996393;0.404362337878464;0.0096472358603293;0.266228413456939;"./sim_cue_integration_14_10_2020_162948_226.csv"
0;1;0.366231;0.116528;0.517241;0.241379;0.5;0.5;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;-1;1;-10;10;-10;10;0.01;0.25;0.01;0.01;0.01;0;0;0;1;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.02;0.25;40;100;0.1;5;5;5;5;0.8;0;2282630403;50000;0.756319;0.619091;0.793785;0.688584;0.340036;-0.0767166;0.00367613;-1.1645;-0.0289393;-0.0498876;4.27687;0.0167059;1.60609;0.564921;0.0270677;0.0109252;0.0447243;0.0172543;0.00783061;0.00421435;0.00612655;0.410071;0.215935;0.230486;0.523846;0.160897;0.295929;0.451217;0.8;0.772741;0.94934;0.0285584;0.00459816;NA;-0.150187852296526;-0.0230013916262919;0.665133039913305;1;0.0176246634528414;-0.253511627403162;0.580714686239892;0.534439946719343;0.272148658569329;0.266917605698374;0.567125230195186;0.567125230195186;0.629989601418543;0.629989601418543;0.673790767722053;0.673790767722053;0.3346008755738;0.3346008755738;0.62224455458132;0.62224455458132;0.0116776465302612;0.015609551581625;0.00306173062974186;0.106914083419773;0.0982772718375219;0.115229617418281;0.410371264504162;0.021506660326226;0.028757396102281;0.00564163780537834;0.197437776395245;0.18269523371861;0.147277120014599;0.416684175625887;0.079762667602008;0.159096166456039;0.0270745080334179;0.787006391266145;0.0109279029084141;0.213623746870192;"./sim_cue_integration_14_10_2020_162948_386.csv"
0;1;0.237812;0.107015;0.655172;0.310345;0.5;0.5;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;-1;1;-10;10;-10;10;0.01;0.25;0.01;0.01;0.01;0;0;0;1;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.02;0.25;40;100;0.1;5;5;5;5;0.8;0;1718724410;50000;0.694137;0.561557;0.730797;0.616626;0.13036;0.0579685;0.00202098;-0.56508;0.00138081;0.0327049;6.40234;-0.327395;1.40938;-0.165262;0.0566779;0.0118958;0.0731057;0.022746;0.00289626;0.00560041;0.0347439;0.24902;0.163314;0.182562;0.430913;0.262081;0.292664;0.572849;0.65;0.751247;0.927036;0.0452181;0.0121076;NA;-1.01311398200294e-16;0.00681461812636057;0.665750285935674;1;-0.0667886644874695;0.119715749082226;0.571447858039919;0.534952790418628;0.219665317543171;0.216495517934571;0.310699737434471;0.310699737434471;0.584049793304233;0.584049793304233;0.48160270841508;0.48160270841508;0.344151105828902;0.344151105828902;0.294922669420356;0.294922669420356;0.00600715315815207;0.00333796320130427;0.0100311228930768;0.0469906750433079;0.0305575826060371;0.0526225630859185;0.666510229481239;0.0183701754963798;0.0101804691170844;0.0306024625986392;0.143455477257717;0.0935287364734976;0.262110778975311;0.441751900073937;0.0856838766486662;0.0982588338693929;0.0566921015841688;1.55218224156566;0.011898733667288;0.215942614143698;"./sim_cue_integration_14_10_2020_162948_448.csv"
0;1;0.406659;0.214031;0.37931;0.344828;0.5;0.5;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;-1;1;-10;10;-10;10;0.01;0.25;0.01;0.01;0.01;0;0;0;1;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.02;0.25;40;100;0.1;5;5;5;5;0.8;0;2308353803;50000;0.597504;0.546887;0.635619;0.579031;0.150767;-0.0424033;-0.0370844;-0.939559;-4.59415e-05;-0.0426128;3.12524;-0.100647;1.33997;0.345074;0.0223946;0.00847393;0.0408216;0.0171778;0.00351624;0.00817428;0.00413686;0.362725;0.176849;0.138917;0.397629;0.1488;0.444263;0.567721;0.775;0.756944;0.88946;0.0197347;0.00745334;NA;0.179605302026777;-0.0166461215446381;0.357727277948136;1;-0.0577981673776991;-0.113488229039507;0.235666570162922;0.229917405709381;0.0707561522636779;0.0705843565517101;0.0778528172142465;0.0778528172142465;0.298749116319173;0.298749116319173;0.205197271575377;0.205197271575377;0.107227513739922;0.107227513739922;0.0513387438198982;0.0513387438198982;0.020822853507272;0.0108138226179042;0.00426306924415678;0.136427028657518;0.0752674967773972;0.10836987491316;0.368846425745765;0.0357661110186223;0.0186120590091386;0.00732884463312357;0.234539873949927;0.129448436402872;0.199187829272123;0.37511684570776;0.115838701012219;0.159350727512301;0.0224002253238734;0.449462465222273;0.0084760497664103;0.14773494674884;"./sim_cue_integration_14_10_2020_162948_329.csv"
0;1;0.513674;0.727705;-0.241379;0.586207;0.5;0.5;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;-1;1;-10;10;-10;10;0.01;0.25;0.01;0.01;0.01;0;0;0;1;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.02;0.25;40;100;0.1;5;5;5;5;0.8;0;3639551863;50000;0.44903;0.363001;0.431012;0.340961;-0.706968;0.0564718;-0.000752404;-0.623037;0.029767;-0.156277;-1.85052;0.061431;-1.50765;0.0741946;0.0136037;0.00880398;0.0270904;0.00570626;0.00281713;0.00679702;0.0134442;0.298188;0.141704;0.120284;0.256218;0.165199;0.398758;0.580445;0.4;0.844974;0.778853;0.00649131;0.00786094;NA;-0.102062072615967;-0.00734847290258736;-0.25;1;-0.034513888641367;0.00969378637972291;0.168152623269137;0.166520775590965;0.137964516573236;0.133520585968594;-0.0498967288706627;-0.0498967288706627;-0.128269128298326;-0.128269128298326;-0.183146582596082;-0.183146582596082;0.0242167903974041;0.0242167903974041;-0.0761410033490855;-0.0761410033490855;0.02688209354972;0.0130929297418725;0.0157553560215081;0.16638055672852;0.042351113962586;0.141819429657056;0.110332313080481;0.0343439965065513;0.0167066473810692;0.0201014203594419;0.21253047661023;0.0551564407999954;0.250648455452604;0.410512562876728;0.196339841226742;0.28704636602241;0.0136070996183101;0.248482769060777;0.00880618461980921;0.177486272182905;"./sim_cue_integration_14_10_2020_162948_90.csv"
0;1;0.856124;0.799049;-0.655172;0.482759;0.5;0.5;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;-1;1;-10;10;-10;10;0.01;0.25;0.01;0.01;0.01;0;0;0;1;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.02;0.25;40;100;0.1;5;5;5;5;0.8;0;3866699998;50000;0.46736;0.504733;0.583527;0.54226;0.156167;-0.00435165;0.0983974;0.758316;0.167682;1.19355;-2.36304;1.02889;-3.38264;0.00862107;0.0672161;0.0270712;0.100306;0.0129854;0.0106849;0.00439594;0.00389596;0.549581;0.1912;0.228748;0.928512;0.217779;0.265607;0.580295;0.35;0.828013;0.868968;0.0333749;0.0265255;NA;-0.104828483672195;-0.008282647139099;-0.514265363862758;1;4.36083330012805e-05;0.142257923450236;0.453306899993288;0.445229191557176;0.394741355026168;0.392379567200431;-0.455030378062931;-0.455030378062931;-0.0576304331923876;-0.0576304331923876;-0.557891077961818;-0.557891077961818;0.440316552013304;0.440316552013304;-0.47506719094175;-0.47506719094175;0.00283321272217078;0.0116959400576886;0.00371756649268684;0.0592197372549186;0.0561309255712374;0.281038533003721;0.0909763993833278;0.00376305139885553;0.0155351313456814;0.00494649649598557;0.0793715667455232;0.0747684885081788;0.177438545926706;0.644176719571867;0.131453560201874;0.362934125301026;0.0672329109285518;1.62723326240335;0.0270779457897583;0.540371572826675;"./sim_cue_integration_14_10_2020_162948_15.csv"
0;1;0.0285375;0.799049;0.172414;0.965517;0.5;0.5;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;-1;1;-10;10;-10;10;0.01;0.25;0.01;0.01;0.01;0;0;0;1;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.02;0.25;40;100;0.1;5;5;5;5;0.8;0;238663072;50000;0.0615647;0.133296;0.0236448;0.0626815;-0.465013;-0.227215;-0.270611;0.444476;0.0202554;1.03545;1.00965;0.459568;2.44125;0.101881;0.00278375;0.00795003;0.000670683;0.00351647;0.0199996;0.00964234;0.00324699;0.810648;0.285315;0.411145;0.189629;0.940324;0.245249;0.633669;0.1;0.99518;0.286176;9.64182e-05;0.00572493;NA;-0.201007563051846;0.0110000495003326;0.480384461415254;1;0.00458348518851924;0.132192877926677;0.0640659448755792;0.050843225040496;0.0481001689583531;0.0382445804760808;0.0086686511076072;0.0086686511076072;0.382703514718082;0.382703514718082;0.297653707624509;0.297653707624509;NA;NA;NA;NA;0.0518252894016798;0.0267235943671879;0.0255554705871055;0.0955079267786109;0.216212462699137;0.137140210791583;0.054667281961272;0.0641268988994375;0.0330421295846598;0.0316170904591183;0.118090946832261;0.267573019615385;0.387173931840463;0.0983759827499023;0.312875478582111;0.0794922848123929;0.00278444643276372;0.771049080602323;0.00795202097162606;0.618161265623484;"./sim_cue_integration_14_10_2020_162948_257.csv"
0;1;0.929845;0.656361;-0.586207;0.413793;0.5;0.5;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;-1;1;-10;10;-10;10;0.01;0.25;0.01;0.01;0.01;0;0;0;1;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.02;0.25;40;100;0.1;5;5;5;5;0.8;0;1167103185;50000;0.52175;0.555448;0.642167;0.631375;0.796099;-0.00909512;-0.0293822;1.27452;0.0275694;0.388854;-1.23176;0.423888;-4.35101;0.119469;0.0519735;0.0425903;0.0754242;0.0193798;0.00487832;0.00965417;0.0128444;0.313433;0.0975783;0.122122;0.172095;0.160019;0.263674;0.477526;0.475;0.805519;0.843366;0.0253905;0.0281423;NA;-0.250313087160878;0.00791117526850438;-0.535366975461287;1;0.0113851946196542;-0.186446679112021;0.422123748790901;0.422028273490788;0.404043036303978;0.407208909957124;-0.311225840321055;-0.311225840321055;0.0873451200433209;0.0873451200433209;-0.469735008562018;-0.469735008562018;0.370846737950346;0.370846737950346;-0.328174353607815;-0.328174353607815;0.00449121731340228;0.00449956827472159;0.00317213181608181;0.022611457389538;0.0592570454846285;0.0506414510927819;0.0316617426398445;0.0045212865816627;0.00452990449574574;0.00319343343979153;0.0228540324339411;0.0611291627208996;0.0581172277441064;0.845654952578441;0.0576034137682241;0.766061972214298;0.0519864728377048;1.2530520398703;0.0426009264839461;1.00346030969588;"./sim_cue_integration_14_10_2020_162948_20.csv"
0;1;0.0713436;0.135553;0.793103;0.655172;0.5;0.5;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;-1;1;-10;10;-10;10;0.01;0.25;0.01;0.01;0.01;0;0;0;1;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.02;0.25;40;100;0.1;5;5;5;5;0.8;0;2150613643;50000;0.406316;0.461914;0.377822;0.441989;-0.0863818;0.0369015;-0.0486104;-1.772;-0.09949;0.156129;6.45586;-0.921;3.44759;0.217256;0.116926;0.0210865;0.162001;0.0481553;0.00773097;0.00381263;0.00720937;0.319853;0.185291;0.319546;0.687385;0.227997;0.341189;0.561919;0.35;0.978959;0.915664;0.000996272;0.0183872;NA;0.00530140428943367;-0.0183990755766296;0.791726911145154;1;-0.0507951007939177;-0.00896365220400304;0.752757500401027;0.725985579482178;0.458390293346703;0.453218970963239;0.620871071914493;0.620871071914493;0.759862040384163;0.759862040384163;0.679687526210488;0.679687526210488;0.60520292689565;0.60520292689565;0.667388989637869;0.667388989637869;0.0025763267751173;0.00663191011192864;0.00205318176314441;0.0416757568591069;0.0638590529872055;0.0701020896430394;0.566592662178432;0.00634275724928351;0.0163317068128554;0.0050538430320239;0.102712812966319;0.157831252128471;0.144670618149004;0.567057009651344;0.0586830507422757;0.187825968927252;0.116954765284898;3.74345811618173;0.0210917736764499;0.399085080747964;"./sim_cue_integration_14_10_2020_162948_518.csv"
0;1;0.380499;0.998811;-0.37931;0.724138;0.5;0.5;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;-1;1;-10;10;-10;10;0.01;0.25;0.01;0.01;0.01;0;0;0;1;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.02;0.25;40;100;0.1;5;5;5;5;0.8;0;323239456;50000;0.328332;0.317469;0.261028;0.261585;-1.48598;0.117848;0.159838;1.09411;0.0646504;-0.107068;0.0151019;0.175825;-3.98635;-0.0743661;0.0233876;0.0206968;0.0349206;0.00800204;0.00241691;0.00714458;0.00279739;0.240085;0.188936;0.158983;0.271636;0.100293;0.274824;0.465767;0.275;0.926717;0.646171;0.00607487;0.0170517;NA;-0.068572548132377;-0.0148373370082032;-0.403189256249085;1;0.0158557110005722;-0.00834038047835052;0.266439910997755;0.274278011352092;0.294793032808334;0.301595269365551;-0.207247623541511;-0.207247623541511;-0.0308360288810733;-0.0308360288810733;-0.352625445281231;-0.352625445281231;0.0646604777132658;0.0646604777132658;0.007424408178607;0.007424408178607;0.0144555443474444;0.00357774367442177;0.0105436580866049;0.0711828768745297;0.0532538926433905;0.0587044949638699;0.0260667114467417;0.0157902711051233;0.00390509800722722;0.0115090401763958;0.07778381972901;0.0588702136275496;0.0413580632157385;0.790783494116142;0.037891066844727;0.724324011097296;0.0233934363948606;0.619032725059562;0.0207019565118207;0.564239855021784;"./sim_cue_integration_14_10_2020_162948_62.csv"
0;1;0.608799;0.494649;-0.103448;0.448276;0.5;0.5;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;-1;1;-10;10;-10;10;0.01;0.25;0.01;0.01;0.01;0;0;0;1;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.02;0.25;40;100;0.1;5;5;5;5;0.8;0;3920900618;50000;0.566812;0.628201;0.507484;0.608041;0.518936;-0.0396018;0.054158;-0.701893;-0.114745;-0.233285;-1.35579;0.07389;-0.536679;-0.397834;0.00882046;0.00525151;0.0156445;0.00699318;0.00643231;0.00607178;0.021718;0.519689;0.109774;0.135509;0.591683;0.128997;0.382763;0.620819;0.5;0.761881;0.825453;0.00679154;0.00471054;NA;0.151716521227248;5.38535991017095e-17;-0.0516397779494322;1;0.0405886540333722;-0.0333426730392848;0.0340539455558885;0.0351823397350442;0.0106703582333353;0.0123448852493838;-0.0518896936047807;-0.0518896936047807;-0.0549021210898578;-0.0549021210898578;-0.034076615484311;-0.034076615484311;-0.0380536279892296;-0.0380536279892296;-0.00790682882143151;-0.00790682882143151;0.0365228339274705;0.0412566527857746;0.0397609581805696;0.197579014046727;0.0588123432055472;0.217258751500817;0.132093578662675;0.0557249416839183;0.0628570400228408;0.0605614464281892;0.302144932667323;0.0909263155256095;0.324779821107411;0.103005502554903;0.213390676456127;0.0633251912278041;0.00882266147959367;0.155717343804245;0.00525282207932941;0.0999559598898867;"./sim_cue_integration_14_10_2020_162948_127.csv"
0;1;0.199762;0.00713436;0.793103;0.0344828;0.5;0.5;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;-1;1;-10;10;-10;10;0.01;0.25;0.01;0.01;0.01;0;0;0;1;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.02;0.25;40;100;0.1;5;5;5;5;0.8;0;4019757229;50000;0.983836;0.735329;0.987078;0.882424;0.400081;-0.182203;0.393421;-4.66328;0.067966;1.47907;9.2085;0.411482;5.76114;-0.285803;0.00337334;0.0300373;0.00610639;0.0112413;0.00259165;0.00926562;0.0089969;0.675489;0.79513;0.738803;0.189535;1.55182;0.97483;0.600905;0.95;0.205935;0.982686;8.06345e-05;0.011443;NA;0.0468292905790887;-0.00321184596905827;1;1;0.0153981487766613;-0.0115285743977627;0.603930273027935;0.465247539562355;-0.0135403403965274;-0.0106662644078062;-0.032775088349196;-0.032775088349196;0.755986578702013;0.755986578702013;0.00439872159914253;0.00439872159914253;5.42795928610981e-16;5.42795928610981e-16;-0.0291638407679415;-0.0291638407679415;0.010515556590429;0.00101760573014478;0.0160896217741032;0.0781100451287826;0.144661620038171;0.0853499028643229;0.382765815756608;0.0196607397241783;0.00190350744307183;0.0300815902718177;0.146214403520523;0.275336831201768;0.281210603790383;0.245592324036939;0.150324846047718;0.131164986057537;0.00337418451375067;2.32549894563279;0.030044859213168;1.10611439370992;"./sim_cue_integration_14_10_2020_162948_500.csv"
0;1;0.722949;0.587396;-0.310345;0.448276;0.5;0.5;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;-1;1;-10;10;-10;10;0.01;0.25;0.01;0.01;0.01;0;0;0;1;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.02;0.25;40;100;0.1;5;5;5;5;0.8;0;3106929611;50000;0.548646;0.654402;0.517477;0.651964;0.707323;0.036593;0.0145797;-0.147962;0.0758689;-0.179694;-2.48871;0.147613;-2.13512;0.0512025;0.0182976;0.0112168;0.0321476;0.00619319;0.00953003;0.00793998;0.0111292;0.222445;0.138625;0.135633;0.304046;0.141173;0.32557;0.710109;0.35;0.779226;0.827152;0.0117971;0.0102539;NA;-0.00530140428942723;-0.0070770063974586;-0.453033337889394;1;0.0418300252281917;-0.00540994837872358;0.290628615008509;0.287396866594399;0.278321474716419;0.277653922413887;-0.0674209250546496;-0.0674209250546496;-0.200974688405742;-0.200974688405742;-0.310011820526239;-0.310011820526239;0.112685919694689;0.112685919694689;-0.0620365174340128;-0.0620365174340128;0.021537683353812;0.0300799558508959;0.00895863858273979;0.113681652122899;0.0144165533469099;0.109913243015736;0.143776492422147;0.0278364308890251;0.038887749529428;0.0115849736350559;0.146871812425912;0.0186794010086578;0.158785727075859;0.597353905422725;0.12268121113814;0.434954570158377;0.0183021819995931;0.341004411216706;0.0112196330700809;0.237209702025573;"./sim_cue_integration_14_10_2020_162948_69.csv"
0;1;0.0998811;0.382878;0.517241;0.793103;0.5;0.5;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;-1;1;-10;10;-10;10;0.01;0.25;0.01;0.01;0.01;0;0;0;1;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.02;0.25;40;100;0.1;5;5;5;5;0.8;0;2782941555;50000;0.253429;0.392506;0.179783;0.326116;-0.353941;-0.0343289;-0.0760398;-1.85791;0.107442;-0.0919705;5.0227;0.237339;1.61561;-0.329921;0.0393813;0.014105;0.042442;0.0240561;0.00935327;0.012746;0.0116252;0.167707;0.273381;0.203373;0.939377;0.2284;0.39205;0.654217;0.15;0.958861;0.632456;0.00649173;0.0449755;NA;-0.0985134105481774;-0.0193242129985519;0.315063018906327;1;0.0191101765610182;0.0537139590467205;0.296676394320281;0.272903473929779;0.127220812742643;0.12515817712288;0.175930691389766;0.175930691389766;0.308135769069419;0.308135769069419;0.281567277715447;0.281567277715447;0.225471597948671;0.225471597948671;0.165696917245868;0.165696917245868;0.0122758290811262;0.0110523938353972;0.00516329191524387;0.0837419938552039;0.0877689758639251;0.0602917110365029;0.56559883219241;0.0306315968169979;0.0276451412254165;0.0128811352471732;0.210505358115873;0.220228517634417;0.165953606728682;0.332154644219514;0.0665314130606528;0.107575559145616;0.0393911345481191;1.20387442684807;0.0141084881953073;0.277380525195916;"./sim_cue_integration_14_10_2020_162948_402.csv"
0;1;0.0166468;0.466112;0.517241;0.965517;0.5;0.5;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;-1;1;-10;10;-10;10;0.01;0.25;0.01;0.01;0.01;0;0;0;1;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.02;0.25;40;100;0.1;5;5;5;5;0.8;0;2579870839;50000;0.0449767;0.21834;0.0109308;0.102344;-0.675791;-0.0118297;-0.153375;-2.42622;-0.157597;-0.196253;5.82027;-0.324372;4.17517;0.349768;0.00379074;0.0164631;0.000204951;0.00529985;0.00669247;0.0126532;0.0235153;0.909287;0.349169;1.02002;2.23839;0.498444;1.05161;0.521886;0;0.99685;0.244306;7.58598e-05;0.00169651;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.00529289035123822;0.0045058627808479;0.00791777243273708;0.0629097675604367;0.128686117697924;0.169452173778191;0.365373306605488;0.0113159248112979;0.00962891046592244;0.0169265703228927;0.134525539668663;0.279001797529309;0.178754280390771;0.369846976796429;0.0836502779326175;0.172211830849666;0.00379168609245823;1.4430172837835;0.0164671794052582;0.668048149485191;"./sim_cue_integration_14_10_2020_162948_407.csv"
