init_ajuv;sdmu_b;init_vp;init_bmat_phen;init_vc;nph;init_bmat_envt;laplace;init_asoc_horiz;init_g;init_agen;amax;survival_scalar0;mu_g;mu_hp;survival_scalar1;init_amat;sdsoc_horiz;mu_ajuv;qmat;gmin;npv;mu_hc;sdsoc_vert;mu_asoc_vert;sdmat;bmax;init_asoc_vert;m;sdmu_g;nloci_g;ncv;amin;mu_asoc_horiz;mu_vp;nch;juvenile_survival;qjuv;init_hc;mu_agen;seed;gmax;mu_bmat_phen;p;sdmu_a;sigmoidal_survival;init_hp;mu_amat;mu_bmat_envt;bmin;mu_vc;generation;mean_phen_ad;mean_phen_juv;mean_phen_prestige_vert;mean_phen_prestige_horiz;mean_agen;mean_ajuv;mean_amat;mean_asoc_vert;mean_asoc_horiz;mean_bmat_phen;mean_bmat_envt;mean_hc;mean_hp;mean_vc;mean_vp;mean_g;var_phen_ad;var_phen_juv;var_phen_prestige_vert;var_phen_prestige_horiz;var_agen;var_ajuv;var_amat;var_asoc_vert;var_asoc_horiz;var_bmat_phen;var_bmat_envt;var_hc;var_hp;var_vc;var_vp;var_g;freq_high;mean_surv0;mean_surv1;var_surv0;var_surv1;var_component_gen;var_component_ajuv;var_component_amat;var_component_amat_envt;var_component_amat_phen;cov_amat_phen_amat_envt;cov_amat_ajuv;cov_amat_envt_ajuv;cov_amat_phen_ajuv;var_component_asoc_vert;var_component_asoc_vert_p;var_component_asoc_vert_c;var_component_asoc_horiz;var_component_asoc_horiz_p;var_component_asoc_horiz_c;cov_amat_asoc_vert;cov_amat_asoc_vert_c;cov_amat_asoc_vert_p;cov_amat_asoc_horiz;cov_amat_asoc_horiz_c;cov_amat_asoc_horiz_p;cov_amat_envt_asoc_vert;cov_amat_envt_asoc_vert_c;cov_amat_envt_asoc_vert_p;cov_amat_envt_asoc_horiz;cov_amat_envt_asoc_horiz_c;cov_amat_envt_asoc_horiz_p;cov_amat_phen_asoc_vert;cov_amat_phen_asoc_vert_c;cov_amat_phen_asoc_vert_p;cov_amat_phen_asoc_horiz;cov_amat_phen_asoc_horiz_c;cov_amat_phen_asoc_horiz_p;cov_ajuv_asoc_vert;cov_ajuv_asoc_vert_c;cov_ajuv_asoc_vert_p;cov_ajuv_asoc_horiz;cov_ajuv_asoc_horiz_c;cov_ajuv_asoc_horiz_p;cov_agen_asoc_vert;cov_agen_asoc_vert_c;cov_agen_asoc_vert_p;cov_agen_asoc_horiz;cov_agen_asoc_horiz_c;cov_agen_asoc_horiz_p;cov_asoc_horiz_vert;cov_asoc_horiz_vert_c;cov_asoc_horiz_vert_p;cov_asoc_horiz_c_vert;cov_asoc_horiz_p_vert;cov_agen_ajuv;file
0;0.25;0;0;0;5;0;1;0;0;0;8;0.8;0.01;0.01;0;0;0.05;0.01;1;-1;5;0.01;0.05;0.01;0.05;10;0;0.1;0.25;3;5;-8;0.01;0.01;5;0;1;0;0.01;153057233;1;0.01;0.655;0.02;0;0;0.01;0.01;-10;0.01;75000;0.500538;0.550573;0.505514;0.552957;-0.00423941;0.516239;-0.0462495;-0.0624682;-0.517559;-0.267393;0.337775;-1.22371;-8.48765;-0.629509;1.58745;-0.00443738;0.0114123;0.00499424;0.0147541;0.00979516;0.0100478;0.00668279;40000;0.00964774;0.0112325;4.42573;4.66706;0.836096;0.8342;2.03653;18.1566;0.639643;0.5375;0.805054;0.815586;0.00692949;0.00675853;0.00640537;0.0701984;0.0023944;0.00239851;0.0015913;0.00154944;-0.000163841;-0.000181306;-1.87738e-05;0.00338204;0.00265225;0.00337965;0.0356191;0.0125966;0.0247023;-1.6553e-05;-1.86077e-05;-2.10094e-06;-5.70015e-05;-3.39832e-05;-7.53073e-05;-1.94028e-05;-2.25896e-05;-2.67246e-06;-6.85122e-05;-4.17361e-05;-8.27125e-05;6.2384e-06;1.06761e-05;3.53918e-06;4.37714e-05;3.14381e-05;-4.17733e-06;0.000447675;0.000800077;-6.27711e-05;0.0393585;0.0251024;0.0247698;-2.34159e-05;-2.05201e-05;-3.7453e-05;0.000295747;0.000207094;0.000151882;0.000374816;0.000598986;1.53479e-05;0.000249018;0.000215335;0.000341627;./sim_cue_integration_11_12_2019_092400_110710517
0;0.25;0;0;0;5;0;1;0;0;0;8;0.8;0.01;0.01;0;0;0.05;0.01;1;-1;5;0.01;0.05;0.01;0.05;10;0;0.1;0.25;3;5;-8;0.01;0.01;5;0;0.5;0;0.01;147987823;1;0.01;0.862;0.02;0;0;0.01;0.01;-10;0.01;75000;0.476859;0.781918;0.471001;0.763609;-0.412106;0.12382;1.76291;-0.532512;-3.16363;-2.13288;0.85985;2.32544;-9.52938;1.53679;-8.96593;-1.63394;0.0582648;0.0062022;0.0913943;0.014239;0.00425274;0.00975242;39996.9;0.0122472;0.0236072;0.853637;0.227717;0.141013;0.116486;0.762285;0.366653;0.281571;0.465;0.871875;0.865163;0.0208416;0.0204719;0.0599338;0.0085141;0.0889506;0.158732;0.0640158;-0.0543281;0.00673857;0.0140251;-0.00788126;0.0322099;0.0538568;0.0330354;0.681474;0.124391;0.0519211;0.0161295;-0.0245442;0.0335385;0.090365;-0.000421202;0.0339735;0.0361452;-0.0499271;0.0703812;0.191493;0.00440966;0.0683432;-0.0216405;0.0274643;-0.0398679;-0.109102;-0.00505219;-0.037267;0.00720557;-0.00594303;0.0105151;0.0448324;0.000644274;0.0152867;0.00288776;-0.00355199;0.00498283;0.0163331;0.000165844;0.00635996;0.0861569;-0.0805761;0.134559;0.00190527;0.0296473;0.00100797;./sim_cue_integration_11_12_2019_092400_101306822
0;0.25;0;0;0;5;0;1;0;0;0;8;0.8;0.01;0.01;0;0;0.05;0.01;0.5;-1;5;0.01;0.05;0.01;0.05;10;0;0.1;0.25;3;5;-8;0.01;0.01;5;0;0.5;0;0.01;83168371;1;0.01;1;0.02;0;0;0.01;0.01;-10;0.01;75000;0.497124;0.853405;0.503032;0.806164;0.345549;0.436018;1.21415;2.59541;-5.94988;1.61085;0.0190115;2.67802;-9.51741;6.93246;4.4005;0.926524;0.200673;0.0202014;0.233403;0.0366544;0.0160605;0.0238;39998.5;0.0240387;0.0198467;3.10919;2.30747;0.202351;0.12987;2.63642;2.84555;0.524368;0.51;0.991792;0.987121;0.00150658;0.00232247;0.0845619;0.0586409;0.146626;0.119116;0.0871005;0.00984765;-0.00115168;0.000514557;-0.00242849;1.56391;0.988172;1.54735;4.41115;0.82992;0.1178;0.178257;0.17703;0.137071;0.265935;0.00203767;0.0981211;0.00142402;0.00139707;0.00113937;0.00523138;-0.000773202;0.00461358;0.236127;0.234493;0.181391;0.348423;0.00348945;0.124961;-0.0148106;-0.0146687;-0.0119462;-0.0246839;-0.000193478;-0.00806993;0.0179168;0.0176831;0.0138167;0.0318449;-6.52919e-06;0.0140564;2.25584;2.24134;1.7316;0.0173672;0.802691;0.000194648;./sim_cue_integration_11_12_2019_092400_66208573
0;0.25;0;0;0;5;0;1;0;0;0;8;0.8;0.01;0.01;0;0;0.05;0.01;0.5;-1;5;0.01;0.05;0.01;0.05;10;0;0.1;0.25;3;5;-8;0.01;0.01;5;0;0.5;0;0.01;103076041;1;0.01;0.103;0.02;0;0;0.01;0.01;-10;0.01;75000;0.502081;0.657998;0.478992;0.668153;0.0021591;-0.118249;-0.482799;2.11199;-1.80285;5.33462;0.0727916;-2.48677;4.83087;1.16103;-9.28473;0.00381511;0.0802391;0.0351742;0.116907;0.0225873;0.0086261;0.0136278;39999.8;0.0104774;0.022023;3.92773;1.58918;0.449961;1.33198;0.268509;0.212272;0.654614;0.51;0.886891;0.875748;0.0232357;0.0306939;0.00564863;0.0101546;0.0292528;0.0175746;0.0263938;0.0034789;-0.000179833;-1.90842e-05;-0.000182089;0.648369;0.865164;0.334028;0.429145;0.0959933;0.502015;0.0769903;-0.0554461;0.0956208;0.0400249;0.0516185;-0.0125167;0.00222392;-0.000614181;0.00224473;0.00224556;0.00275965;-0.000371304;0.089714;-0.0653451;0.111875;0.0458172;0.059281;-0.0145481;-0.000282787;0.000379493;-0.000652731;-0.00163669;-0.00191104;0.000129759;3.71977e-05;-0.000404532;0.000348686;2.94971e-05;0.000324366;-0.000302705;0.288231;-0.176415;0.341729;0.354382;-0.0653886;5.29758e-05;./sim_cue_integration_11_12_2019_092400_59631624
0;0.25;0;0;0;5;0;1;0;0;0;8;0.8;0.01;0.01;0;0;0.05;0.01;0.5;-1;5;0.01;0.05;0.01;0.05;10;0;0.1;0.25;3;5;-8;0.01;0.01;5;0;0.5;0;0.01;63290025;1;0.01;0.897;0.02;0;0;0.01;0.01;-10;0.01;75000;0.493521;0.184122;0.496451;0.197022;0.00730749;-0.152166;-0.781013;-2.2704;3.62905;8.37707;0.23464;-2.56214;9.42721;1.31606;-9.02803;0.0162657;0.0924195;0.00812158;0.128447;0.0164256;0.00806718;0.0103628;39999.4;0.0104795;0.0137237;1.07939;1.2874;0.157211;0.14313;0.302349;0.352122;0.658801;0.48;0.895125;0.909751;0.0272115;0.023145;0.00536166;0.0111487;0.0973172;0.0365984;0.104396;0.00405699;-0.00201422;0.000114803;-0.00219486;0.6923;1.02146;0.452287;1.00812;0.120387;0.0495084;-0.206327;0.170468;-0.270972;-0.184169;-0.00441622;-0.0467061;-0.000452438;0.000214439;-0.000647541;0.00262237;1.59997e-05;0.00117621;-0.226614;0.188132;-0.298127;-0.203468;-0.00445955;-0.0519884;0.00535141;-0.0043265;0.00678941;0.00565789;0.000106587;0.00168155;-0.000288539;0.000257554;-0.000445016;-0.000378671;-3.32072e-05;-6.02457e-05;0.624769;-0.406165;0.724521;0.00849177;0.169437;7.43418e-05;./sim_cue_integration_11_12_2019_092400_36403725
0;0.25;0;0;0;5;0;1;0;0;0;8;0.8;0.01;0.01;0;0;0.05;0.01;1;-1;5;0.01;0.05;0.01;0.05;10;0;0.1;0.25;3;5;-8;0.01;0.01;5;0;0.5;0;0.01;63325226;1;0.01;0.966;0.02;0;0;0.01;0.01;-10;0.01;75000;0.506876;0.212192;0.505963;0.234707;-0.330143;-0.367456;-1.94369;0.0735015;4.26668;3.29503;-4.41963;-1.72469;9.29314;-5.99785;6.47802;1.20193;0.139134;0.0181031;0.177001;0.0329136;0.00663926;0.0211491;39996.2;0.0150787;0.0141843;3.07109;1.94069;0.19738;0.228469;2.60178;3.19929;0.454561;0.4875;0.931329;0.931707;0.0241659;0.0267285;0.062185;0.0435238;0.702545;0.832314;0.304756;-0.398954;-0.116792;-0.130705;0.0659165;0.00762037;0.00746091;0.00844625;1.95377;0.545661;0.117981;-0.0207504;-0.0253436;0.0244466;0.928861;0.021048;0.447016;-0.0232063;-0.0283779;0.0274166;1.03855;0.0256349;0.498495;0.0127677;0.0155383;-0.014265;-0.523076;-0.0173253;-0.24752;0.0037211;0.0046672;-0.00471739;-0.230531;-0.00479989;-0.11167;-0.000632294;-0.000740614;0.000383551;0.0253153;0.000469426;0.0139333;-0.0290476;-0.0359066;0.0357803;-0.000499825;-0.0137328;-0.0032034;./sim_cue_integration_11_12_2019_092400_35801215
0;0.25;0;0;0;5;0;1;0;0;0;8;0.8;0.01;0.01;0;0;0.05;0.01;0.5;-1;5;0.01;0.05;0.01;0.05;10;0;0.1;0.25;3;5;-8;0.01;0.01;5;0;1;0;0.01;45985208;1;0.01;0;0.02;0;0;0.01;0.01;-10;0.01;75000;0.540301;0.312544;0.48806;0.292702;-0.00126111;-2.93071;-0.110295;0.246816;4.37817;0.396864;-0.0473925;7.02228;2.17621;-5.81352;-5.31087;0.0257234;0.20119;0.0629379;0.224659;0.0504389;0.0217477;0.0140969;40000;0.0174284;0.0213853;10.1684;15.5906;2.28783;3.21638;3.85341;3.38964;0.662626;0.53;0.98423;0.984906;0.00364817;0.00370557;0.0143543;2.15041;0.0120666;0.0117333;0.00905559;0.00621614;-0.00193925;-0.00158879;-0.00208854;0.0227714;0.0177385;0.0220808;4.41024;0.467618;4.41493;0.000173786;0.000164455;0.000157354;0.00402976;0.00404667;0.000284332;-4.74465e-05;-5.04942e-05;-2.73199e-05;0.00105096;0.00106716;-0.000112029;0.000458562;0.000442693;0.000373921;0.00711156;0.00713221;0.000852274;0.001032;0.000974059;0.000676496;0.0351739;0.0352187;-0.00539653;-0.000122736;-0.000124451;-9.65878e-05;-0.00169744;-0.00172284;0.000191351;0.206285;0.200499;0.173075;0.206411;0.0227978;-0.0032892;./sim_cue_integration_11_12_2019_092400_32644165
0;0.25;0;0;0;5;0;1;0;0;0;8;0.8;0.01;0.01;0;0;0.05;0.01;0.5;-1;5;0.01;0.05;0.01;0.05;10;0;0.1;0.25;3;5;-8;0.01;0.01;5;0;0.5;0;0.01;43497267;1;0.01;0.931;0.02;0;0;0.01;0.01;-10;0.01;75000;0.531248;0.173437;0.536953;0.195281;0.0336726;-0.0935002;-0.843244;-2.65759;4.27649;7.82035;0.148833;-2.64672;9.47682;1.64918;-9.12106;-0.14015;0.11962;0.00964458;0.16356;0.0186584;0.0144216;0.011754;39999.3;0.0179961;0.0238718;1.57207;1.98333;0.131776;0.134393;0.416317;0.305593;0.682614;0.5175;0.935363;0.949864;0.0176008;0.0144362;0.0110369;0.00810413;0.116833;0.0555821;0.129225;0.00502256;-0.00154199;0.000125966;-0.00180118;1.00447;1.50661;0.812075;1.49948;0.165002;0.0676246;-0.282473;0.25455;-0.363773;-0.281974;-0.00474808;-0.0659289;-0.000745018;0.000689632;-0.00075468;0.00182599;0.000443404;0.00161409;-0.320633;0.290027;-0.413753;-0.321083;-0.00506616;-0.0759513;0.00509143;-0.00417404;0.00592231;0.00677134;-0.00013433;0.00168831;0.00139196;-0.000938944;0.00142529;0.00154814;-2.43972e-05;0.000466353;0.963349;-0.783229;1.17312;0.0107859;0.239845;2.87365e-05;./sim_cue_integration_11_12_2019_092400_16879969
0;0.25;0;0;0;5;0;1;0;0;0;8;0.8;0.01;0.01;0;0;0.05;0.01;0.5;-1;5;0.01;0.05;0.01;0.05;10;0;0.1;0.25;3;5;-8;0.01;0.01;5;0;0.5;0;0.01;41523840;1;0.01;0.552;0.02;0;0;0.01;0.01;-10;0.01;75000;0.501552;0.498596;0.501489;0.498069;-0.00976288;-0.0386438;-0.0344521;0.0659642;0.023608;0.548114;0.97298;-0.672322;3.15764;-0.930474;5.65178;0.0936212;0.00124171;0.000947566;0.00234108;0.00179084;0.00586572;0.00668138;40000;0.0079796;0.0119756;3.47538;3.02328;9.22616;5.03003;10.3659;5.22187;0.640863;0.465;0.797581;0.800141;0.000803556;0.000805097;0.00386111;0.00376098;0.00397192;0.00397364;0.0027322;0.00277538;2.23844e-05;2.30684e-05;2.17852e-05;0.00373022;0.00210695;0.00372074;0.00481702;0.00303769;0.00482331;-4.12552e-05;-4.56264e-05;-8.96062e-06;6.16282e-06;3.64597e-06;3.7388e-05;-4.13625e-05;-4.57403e-05;-8.53821e-06;7.87862e-06;5.37463e-06;3.88723e-05;-4.17765e-05;-4.49382e-05;-5.66069e-06;-2.10057e-06;-3.73216e-06;2.1174e-05;-3.09632e-05;-3.19223e-05;-4.82715e-07;8.70529e-06;8.83887e-06;-8.43724e-06;3.35345e-05;3.20454e-05;2.1587e-05;1.83785e-05;1.78405e-05;2.12589e-05;-2.37718e-05;-2.74653e-05;-8.44207e-07;-2.40661e-05;-2.12533e-05;-7.1254e-06;./sim_cue_integration_11_12_2019_092400_10711340
0;0.25;0;0;0;5;0;1;0;0;0;8;0.8;0.01;0.01;0;0;0.05;0.01;0.5;-1;5;0.01;0.05;0.01;0.05;10;0;0.1;0.25;3;5;-8;0.01;0.01;5;0;1;0;0.01;43861415;1;0.01;1;0.02;0;0;0.01;0.01;-10;0.01;75000;0.473687;0.852785;0.47461;0.831066;0.180301;2.35143;1.11805;0.874494;-5.53138;7.07105;0.378749;2.84908;-9.48976;-3.97517;-6.17558;0.624827;0.178118;0.0136567;0.214934;0.0203906;0.0102389;0.0136338;39998.7;0.00913354;0.0115935;3.43526;1.90606;0.128345;0.122962;4.45818;5.5601;0.582888;0.48;0.988685;0.984979;0.00146786;0.00185583;0.0291417;1.38847;0.220691;0.0974712;0.240561;0.00809631;0.0252246;0.00177646;0.027303;0.17651;0.141918;0.149182;2.66131;0.180476;0.0796405;-0.173471;-0.15128;-0.15069;0.594054;0.00199327;0.119518;-0.00113784;-0.000635628;-0.00104973;0.00453955;0.000109318;0.00146661;-0.192597;-0.168153;-0.167151;0.658586;0.002027;0.132481;-0.0215084;-0.0174453;-0.0181659;0.0907693;0.00114207;0.021479;-0.00068593;-0.00049771;-0.000560439;0.00481199;0.000275787;0.00164447;-0.576185;-0.503302;-0.49949;-0.00100282;-0.115867;0.00251737;./sim_cue_integration_11_12_2019_092400_6085314
0;0.25;0;0;0;5;0;1;0;0;0;8;0.8;0.01;0.01;0;0;0.05;0.01;1;-1;5;0.01;0.05;0.01;0.05;10;0;0.1;0.25;3;5;-8;0.01;0.01;5;0;1;0;0.01;31596984;1;0.01;0;0.02;0;0;0.01;0.01;-10;0.01;75000;0.508053;0.297049;0.51876;0.277311;-0.0210336;-3.11542;-0.230684;0.429601;4.59745;0.217752;3.40181;8.237;2.3873;-7.37046;2.15578;-0.00366918;0.206905;0.0678862;0.230282;0.0532074;0.0248079;0.0381535;39999.9;0.0181549;0.0230617;6.41926;8.78353;1.20429;11.3332;1.61423;7.43614;0.719184;0.495;0.983933;0.984778;0.00401931;0.00377837;0.0183212;2.441;0.0198261;0.0199325;0.0103214;0.00575986;-0.100645;-0.106317;0.00567768;0.0507485;0.0232739;0.0514917;4.85627;0.957014;4.86146;-0.0149266;-0.0150687;0.0058025;-0.132047;-0.132134;-0.0130114;-0.0157315;-0.0158798;0.00613218;-0.139495;-0.13959;-0.0137836;0.000765239;0.000761849;-0.000323886;0.00788122;0.00788684;0.00151929;0.285934;0.288562;-0.113603;3.19323;3.19512;0.301735;-0.000126422;-0.000135278;0.000283751;-0.000628594;-0.000623489;0.000108767;0.380286;0.383748;-0.149375;0.380512;0.0367339;-0.00130361;./sim_cue_integration_11_12_2019_092400_7313853
0;0.25;0;0;0;5;0;1;0;0;0;8;0.8;0.01;0.01;0;0;0.05;0.01;1;-1;5;0.01;0.05;0.01;0.05;10;0;0.1;0.25;3;5;-8;0.01;0.01;5;0;0.5;0;0.01;33087266;1;0.01;0.897;0.02;0;0;0.01;0.01;-10;0.01;75000;0.523281;0.183442;0.522641;0.209697;0.685545;-0.164143;-1.27477;0.822953;3.71613;5.95808;-2.18639;-2.62421;9.45504;-1.74561;8.91309;-1.88992;0.0827031;0.00763351;0.127207;0.0177185;0.00376514;0.00807857;39998.4;0.0186422;0.0147826;1.48524;0.417129;0.157806;0.14657;0.656951;0.616676;0.206478;0.4975;0.908322;0.893668;0.0158933;0.0248357;0.110668;0.0108971;0.0919075;0.25671;0.180036;-0.181501;-0.0093032;-0.0285835;0.0225835;0.0797688;0.138717;0.086675;1.07629;0.18614;0.0512218;0.0274288;-0.0415797;0.0522846;0.107701;-0.00204632;0.0376505;0.0990482;-0.126522;0.169075;0.366505;0.00637658;0.117126;-0.0823626;0.0990307;-0.135358;-0.298774;-0.0088099;-0.0923891;-0.0163005;0.0153253;-0.0234128;-0.0737111;-0.00102848;-0.0222277;0.00941396;-0.00858789;0.0131449;0.0325903;0.000699568;0.0126;0.192606;-0.195759;0.289455;0.00349428;0.0590629;-0.00217086;./sim_cue_integration_11_12_2019_092400_7767508
0;0.25;0;0;0;5;0;1;0;0;0;8;0.8;0.01;0.01;0;0;0.05;0.01;1;-1;5;0.01;0.05;0.01;0.05;10;0;0.1;0.25;3;5;-8;0.01;0.01;5;0;0.5;0;0.01;103326109;1;0.01;0;0.02;0;0;0.01;0.01;-10;0.01;75000;0.453517;0.678074;0.516196;0.703213;-0.0103791;0.0298595;3.0934;-0.344367;-4.54763;-3.89416;6.56257;-7.99568;0.302087;7.28022;-0.542969;0.0215347;0.204474;0.0680334;0.226929;0.051914;0.0219884;0.0213321;39990.4;0.0290109;0.0254017;5.59292;2.44124;1.58303;11.7645;4.14927;4.36745;0.694978;0.4675;0.9865;0.984022;0.00357804;0.00401076;0.0156559;0.0113908;2.20425;2.18937;1.11283;1.36925;-0.0191024;-0.0190402;-0.0121894;0.0410159;0.014192;0.0413308;4.77607;0.827233;4.78528;0.236075;0.238437;-0.0292446;2.71822;2.7213;-0.0234407;0.235216;0.23757;-0.0291429;2.70858;2.71164;-0.0233203;0.14652;0.147954;-0.0185307;1.68474;1.68673;-0.0200144;-0.00205641;-0.00208344;0.000337833;-0.0280033;-0.028031;0.000811347;0.000128824;0.000125368;0.000192123;0.000895331;0.000894876;-0.000463896;0.294653;0.297664;-0.0359744;0.294993;-0.00347423;-0.000152231;./sim_cue_integration_11_12_2019_092401_132050882
0;0.25;0;0;0;5;0;1;0;0;0;8;0.8;0.01;0.01;0;0;0.05;0.01;0.5;-1;5;0.01;0.05;0.01;0.05;10;0;0.1;0.25;3;5;-8;0.01;0.01;5;0;0.5;0;0.01;125546962;1;0.01;0.069;0.02;0;0;0.01;0.01;-10;0.01;75000;0.500047;0.637115;0.442102;0.635308;0.474626;0.216214;1.28466;-1.89935;-2.04451;-4.16771;0.0685587;-4.91231;8.27604;-1.76006;9.19373;1.57055;0.109277;0.0466;0.152141;0.025554;0.00670068;0.00926764;39998.3;0.0230849;0.0270415;1.8905;0.57919;0.907616;1.16009;0.318976;0.25439;0.314027;0.575;0.90945;0.923815;0.025522;0.0167048;0.0891546;0.0160898;0.156348;0.0555885;0.148148;0.00705332;-0.00195147;-9.24503e-05;-0.00215357;0.479114;0.748518;0.454058;0.827438;0.25892;0.888124;0.190622;-0.192876;0.256216;0.200838;0.213851;-0.0418148;-3.29285e-05;0.000219157;0.000409603;0.00193719;0.00212601;-0.00145613;0.205891;-0.208237;0.276236;0.215429;0.229306;-0.0440491;-0.00383353;0.00345539;-0.00464451;-0.004641;-0.00514163;0.000452647;-0.00382133;0.00147751;-0.00327943;-0.00045483;-0.000224233;-0.00224976;0.444437;-0.396274;0.570693;0.466674;-0.0543702;0.000363314;./sim_cue_integration_11_12_2019_092401_150243990
0;0.25;0;0;0;5;0;1;0;0;0;8;0.8;0.01;0.01;0;0;0.05;0.01;0.5;-1;5;0.01;0.05;0.01;0.05;10;0;0.1;0.25;3;5;-8;0.01;0.01;5;0;0.5;0;0.01;185987263;1;0.01;0;0.02;0;0;0.01;0.01;-10;0.01;75000;0.522152;0.308575;0.510244;0.289886;-0.0265955;-0.0943086;0.375146;-2.90286;4.16973;-7.07694;0.434719;7.37944;-0.493759;4.81564;6.4073;0.0188295;0.197418;0.0632209;0.222665;0.0485492;0.018829;0.0181778;39999.9;0.0205164;0.0208585;2.2649;2.38736;1.36891;10.5994;3.66758;3.43384;0.651702;0.5075;0.982247;0.983344;0.00395278;0.0039239;0.0127324;0.0116209;0.032632;0.0180635;0.0358829;0.00491968;0.000472343;-0.000129535;0.000532036;1.93884;1.60403;1.7832;3.99821;0.647075;4.00864;0.194584;0.184505;0.175;0.236079;0.236426;-0.00376134;-0.00248909;-0.0023845;-0.00206817;-0.00191899;-0.00194779;-0.000613044;0.220545;0.209131;0.19828;0.266711;0.267112;-0.00409985;0.00597997;0.0056953;0.00543978;0.00926155;0.00927402;0.000695117;-0.000251896;-0.000322024;-0.000214425;0.000652688;0.000692864;-0.000429807;2.30368;2.18669;2.07049;2.30723;-0.0384245;0.000103912;./sim_cue_integration_11_12_2019_092401_213939807
0;0.25;0;0;0;5;0;1;0;0;0;8;0.8;0.01;0.01;0;0;0.05;0.01;1;-1;5;0.01;0.05;0.01;0.05;10;0;0.1;0.25;3;5;-8;0.01;0.01;5;0;0.5;0;0.01;176984936;1;0.01;0.069;0.02;0;0;0.01;0.01;-10;0.01;75000;0.50269;0.784496;0.506896;0.801165;0.0156137;-0.078926;1.84497;1.97676;-1.9992;-1.39485;7.46655;0.99839;8.6543;1.78933;-9.17085;0.0844991;0.0891661;0.0342932;0.118225;0.0251604;0.00688862;0.00851117;39996.6;0.0110069;0.0087314;9.6825;2.13703;0.702053;0.503762;0.337223;0.236035;0.657696;0.5025;0.885364;0.900561;0.0310636;0.0266794;0.00475204;0.00563926;0.787935;0.788354;0.167339;0.131808;0.0263844;0.0263995;0.003974;0.402752;0.77611;0.496956;0.0465273;0.0720057;0.112154;0.453202;-0.543574;0.713399;-0.0342145;-0.00225453;-0.0693225;0.453377;-0.543761;0.713648;-0.0342402;-0.00227018;-0.0693597;0.0725668;-0.0969001;0.119403;-0.00560138;-0.00114499;-0.0107852;0.0193521;-0.0188876;0.027944;-0.000898251;-0.000280632;-0.00183071;0.000586138;-0.000142926;0.000495248;-9.04504e-05;0.000118402;-0.000157981;-0.0166027;0.0250004;-0.0282441;-0.00398868;-0.0332425;5.07879e-05;./sim_cue_integration_11_12_2019_092401_216177443
0;0.25;0;0;0;5;0;1;0;0;0;8;0.8;0.01;0.01;0;0;0.05;0.01;1;-1;5;0.01;0.05;0.01;0.05;10;0;0.1;0.25;3;5;-8;0.01;0.01;5;0;0.5;0;0.01;228154193;1;0.01;0.103;0.02;0;0;0.01;0.01;-10;0.01;75000;0.487211;0.590113;0.479621;0.592704;0.281425;0.206295;1.06591;-1.40153;-1.29938;-1.05489;2.43293;-7.4388;5.46597;-2.1522;9.16482;1.34652;0.0703053;0.0293618;0.0980253;0.0155494;0.00353013;0.0118523;39998.9;0.0156602;0.0137119;4.44811;1.16757;2.07922;5.21518;0.256559;0.279529;0.3983;0.5175;0.878896;0.888514;0.0236842;0.0170706;0.0395084;0.0165792;0.191853;0.181601;0.027718;0.0286232;-0.0315056;-0.0305518;-0.00493986;0.140374;0.355296;0.302452;0.375123;0.0534057;0.376214;0.0982723;-0.189253;0.22529;0.183708;0.184139;-0.0231835;0.0955175;-0.182661;0.218381;0.178403;0.178827;-0.0225527;0.0149027;-0.0330461;0.0357868;0.0278275;0.0278865;-0.00355002;-0.0267989;0.034789;-0.0484759;-0.0496803;-0.0497314;0.00109335;-0.000887744;0.00206458;-0.00160607;-0.000201982;-0.00020437;-0.000631751;0.132104;-0.199858;0.258095;0.132262;-0.00612824;0.000266928;./sim_cue_integration_11_12_2019_092401_256371536
0;0.25;0;0;0;5;0;1;0;0;0;8;0.8;0.01;0.01;0;0;0.05;0.01;1;-1;5;0.01;0.05;0.01;0.05;10;0;0.1;0.25;3;5;-8;0.01;0.01;5;0;1;0;0.01;229212319;1;0.01;1;0.02;0;0;0.01;0.01;-10;0.01;75000;0.497213;0.817824;0.501262;0.791497;0.249872;1.73099;1.39433;0.537174;-5.29939;4.4338;5.30039;2.17628;-9.3922;-2.32922;-6.45031;0.661481;0.190775;0.0238423;0.221844;0.0357789;0.0180437;0.0105715;39998.1;0.0170036;0.0172012;4.60149;4.67375;0.22909;0.191061;4.80331;7.18398;0.606101;0.5125;0.991961;0.98726;0.00110029;0.0017889;0.0562029;0.754235;0.447463;0.422221;0.257901;0.302451;0.513387;0.492113;0.360484;0.0675059;0.0588037;0.0457382;3.2938;0.636232;0.142197;-0.157165;-0.101764;-0.143083;1.03663;0.00866318;0.410829;-0.150642;-0.0975692;-0.137174;0.99395;0.00849799;0.39392;-0.11023;-0.0711445;-0.100424;0.729002;0.00667383;0.28848;-0.18555;-0.120226;-0.168816;1.50715;0.00958713;0.598609;-0.00134977;-0.00110009;-0.00111641;0.0124507;0.000657196;0.0062605;-0.373895;-0.242062;-0.340116;-0.00332059;-0.147377;0.00482217;./sim_cue_integration_11_12_2019_092401_257868848
